parcel_id,village,district,taluk,digital_block_no,survey_no,subdivision_no,parcel_area_sq_m,parcel_area_ha,land_use,centroid_latitude,centroid_longitude,elevation_m,slope_degree,rainfall_24h_mm,rainfall_7day_mm,flood_depth_m,flood_probability,landslide_probability,distance_to_river_m,distance_to_road_m,population_density_per_sq_km,building_density,soil_moisture_index,risk_score,risk_level,risk_rank_within_village,relocation_screening,recommended_action,hazard_screening_basis,cadastral_status,geometry_status,property_boundary_status,data_status,official_cadastral_boundary,usable_for_prototype,usable_as_legal_land_record
MEP-0154,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-130,4,411.0,0.0411,Mixed/Residential,11.5436,76.1172,810.5,12.2,287.5,675.0,0.54,0.6,0.79,154.0,206.0,760.0,0.42,0.655,91.0,HIGH,154,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0155,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-130,5,448.0,0.0448,Mixed/Residential,11.5448,76.1172,819.0,13.6,300.0,700.0,0.72,0.65,0.82,172.0,218.0,780.0,0.46,0.69,98.0,HIGH,155,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0156,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-131,1,485.0,0.0485,Mixed/Residential,11.546,76.1172,827.5,15.0,312.5,725.0,0.9,0.7,0.85,190.0,230.0,800.0,0.5,0.725,75.0,HIGH,156,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0157,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-131,2,522.0,0.0522,Mixed/Residential,11.5472,76.1172,836.0,16.4,325.0,450.0,0.0,0.75,0.88,208.0,242.0,820.0,0.54,0.76,82.0,HIGH,157,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0158,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-131,3,559.0,0.0559,Mixed/Residential,11.5484,76.1172,844.5,17.8,337.5,475.0,0.18,0.8,0.91,226.0,254.0,840.0,0.58,0.795,89.0,HIGH,158,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0159,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-131,4,596.0,0.0596,Mixed/Residential,11.5496,76.1172,853.0,19.2,350.0,500.0,0.36,0.85,0.94,244.0,266.0,860.0,0.62,0.83,96.0,HIGH,159,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0160,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-131,5,633.0,0.0633,Mixed/Residential,11.5508,76.1172,861.5,20.6,362.5,525.0,0.54,0.9,0.97,262.0,278.0,880.0,0.66,0.865,73.0,HIGH,160,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0161,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-132,1,670.0,0.067,Mixed/Residential,11.552,76.1172,700.0,22.0,250.0,550.0,0.72,0.45,0.7,280.0,50.0,900.0,0.3,0.55,80.0,HIGH,161,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0162,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-132,2,707.0,0.0707,Mixed/Residential,11.5532,76.1172,708.5,23.4,262.5,575.0,0.9,0.5,0.73,298.0,62.0,920.0,0.34,0.585,87.0,HIGH,162,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0163,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-132,3,744.0,0.0744,Mixed/Residential,11.5544,76.1172,717.0,24.8,275.0,600.0,0.0,0.55,0.76,316.0,74.0,940.0,0.38,0.62,94.0,HIGH,163,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0164,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-132,4,781.0,0.0781,Mixed/Residential,11.5556,76.1172,725.5,26.2,287.5,625.0,0.18,0.6,0.79,334.0,86.0,960.0,0.42,0.655,71.0,HIGH,164,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0165,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-132,5,818.0,0.0818,Mixed/Residential,11.5568,76.1172,734.0,27.6,300.0,650.0,0.36,0.65,0.82,352.0,98.0,980.0,0.46,0.69,78.0,HIGH,165,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0166,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-133,1,855.0,0.0855,Mixed/Residential,11.558,76.1172,742.5,8.0,312.5,675.0,0.54,0.7,0.85,370.0,110.0,700.0,0.5,0.725,85.0,HIGH,166,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0167,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-133,2,892.0,0.0892,Mixed/Residential,11.5592,76.1172,751.0,9.4,325.0,700.0,0.72,0.75,0.88,388.0,122.0,720.0,0.54,0.76,92.0,HIGH,167,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0168,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-133,3,929.0,0.0929,Mixed/Residential,11.5604,76.1172,759.5,10.8,337.5,725.0,0.9,0.8,0.91,406.0,134.0,740.0,0.58,0.795,99.0,HIGH,168,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0169,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-133,4,966.0,0.0966,Mixed/Residential,11.5616,76.1172,768.0,12.2,350.0,450.0,0.0,0.85,0.94,424.0,146.0,760.0,0.62,0.83,76.0,HIGH,169,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0170,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-133,5,1003.0,0.1003,Mixed/Residential,11.5628,76.1172,776.5,13.6,362.5,475.0,0.18,0.9,0.97,442.0,158.0,780.0,0.66,0.865,83.0,HIGH,170,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0171,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-134,1,1040.0,0.104,Mixed/Residential,11.564,76.1172,785.0,15.0,250.0,500.0,0.36,0.45,0.7,460.0,170.0,800.0,0.3,0.55,90.0,HIGH,171,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0172,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-134,2,1077.0,0.1077,Mixed/Residential,11.5652,76.1172,793.5,16.4,262.5,525.0,0.54,0.5,0.73,478.0,182.0,820.0,0.34,0.585,97.0,HIGH,172,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0173,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-134,3,1114.0,0.1114,Mixed/Residential,11.5664,76.1172,802.0,17.8,275.0,550.0,0.72,0.55,0.76,496.0,194.0,840.0,0.38,0.62,74.0,HIGH,173,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0174,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-134,4,1151.0,0.1151,Mixed/Residential,11.5676,76.1172,810.5,19.2,287.5,575.0,0.9,0.6,0.79,514.0,206.0,860.0,0.42,0.655,81.0,HIGH,174,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0175,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-134,5,1188.0,0.1188,Mixed/Residential,11.5688,76.1172,819.0,20.6,300.0,600.0,0.0,0.65,0.82,532.0,218.0,880.0,0.46,0.69,88.0,HIGH,175,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0176,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-135,1,300.0,0.03,Mixed/Residential,11.54,76.1184,827.5,22.0,312.5,625.0,0.18,0.7,0.85,550.0,230.0,900.0,0.5,0.725,95.0,HIGH,176,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0177,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-135,2,337.0,0.0337,Mixed/Residential,11.5412,76.1184,836.0,23.4,325.0,650.0,0.36,0.75,0.88,568.0,242.0,920.0,0.54,0.76,72.0,HIGH,177,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0178,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-135,3,374.0,0.0374,Mixed/Residential,11.5424,76.1184,844.5,24.8,337.5,675.0,0.54,0.8,0.91,586.0,254.0,940.0,0.58,0.795,79.0,HIGH,178,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0179,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-135,4,411.0,0.0411,Mixed/Residential,11.5436,76.1184,853.0,26.2,350.0,700.0,0.72,0.85,0.94,604.0,266.0,960.0,0.62,0.83,86.0,HIGH,179,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0180,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-135,5,448.0,0.0448,Mixed/Residential,11.5448,76.1184,861.5,27.6,362.5,725.0,0.9,0.9,0.97,622.0,278.0,980.0,0.66,0.865,93.0,HIGH,180,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0181,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-136,1,485.0,0.0485,Mixed/Residential,11.546,76.1184,700.0,8.0,250.0,450.0,0.0,0.45,0.7,100.0,50.0,700.0,0.3,0.55,70.0,HIGH,181,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0182,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-136,2,522.0,0.0522,Mixed/Residential,11.5472,76.1184,708.5,9.4,262.5,475.0,0.18,0.5,0.73,118.0,62.0,720.0,0.34,0.585,77.0,HIGH,182,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0183,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-136,3,559.0,0.0559,Mixed/Residential,11.5484,76.1184,717.0,10.8,275.0,500.0,0.36,0.55,0.76,136.0,74.0,740.0,0.38,0.62,84.0,HIGH,183,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0184,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-136,4,596.0,0.0596,Mixed/Residential,11.5496,76.1184,725.5,12.2,287.5,525.0,0.54,0.6,0.79,154.0,86.0,760.0,0.42,0.655,91.0,HIGH,184,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0185,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-136,5,633.0,0.0633,Mixed/Residential,11.5508,76.1184,734.0,13.6,300.0,550.0,0.72,0.65,0.82,172.0,98.0,780.0,0.46,0.69,98.0,HIGH,185,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0186,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-137,1,670.0,0.067,Mixed/Residential,11.552,76.1184,742.5,15.0,312.5,575.0,0.9,0.7,0.85,190.0,110.0,800.0,0.5,0.725,75.0,HIGH,186,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0187,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-137,2,707.0,0.0707,Mixed/Residential,11.5532,76.1184,751.0,16.4,325.0,600.0,0.0,0.75,0.88,208.0,122.0,820.0,0.54,0.76,82.0,HIGH,187,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0188,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-137,3,744.0,0.0744,Mixed/Residential,11.5544,76.1184,759.5,17.8,337.5,625.0,0.18,0.8,0.91,226.0,134.0,840.0,0.58,0.795,89.0,HIGH,188,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0189,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-137,4,781.0,0.0781,Mixed/Residential,11.5556,76.1184,768.0,19.2,350.0,650.0,0.36,0.85,0.94,244.0,146.0,860.0,0.62,0.83,96.0,HIGH,189,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0190,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-137,5,818.0,0.0818,Mixed/Residential,11.5568,76.1184,776.5,20.6,362.5,675.0,0.54,0.9,0.97,262.0,158.0,880.0,0.66,0.865,73.0,HIGH,190,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0191,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-138,1,855.0,0.0855,Mixed/Residential,11.558,76.1184,785.0,22.0,250.0,700.0,0.72,0.45,0.7,280.0,170.0,900.0,0.3,0.55,80.0,HIGH,191,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0192,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-138,2,892.0,0.0892,Mixed/Residential,11.5592,76.1184,793.5,23.4,262.5,725.0,0.9,0.5,0.73,298.0,182.0,920.0,0.34,0.585,87.0,HIGH,192,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
MEP-0193,Meppadi,Wayanad,Vythiri,MEP-DB-04,MEP-S-138,3,929.0,0.0929,Mixed/Residential,11.5604,76.1184,802.0,24.8,275.0,450.0,0.0,0.55,0.76,316.0,194.0,940.0,0.38,0.62,94.0,HIGH,193,HISTORICAL_SOURCE_AREA_NOT_A_RELOCATION_DESTINATION,DO_NOT_USE_AS_RELOCATION_DESTINATION,Synthetic historical-source-area demonstration record; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
